id,data
14825,02-07-2008
14827,10-03-2012
14841,06-04-2011
14850,15-09-2011
14859,02-06-2012
14867,16-01-2011
14894,14-08-2008
14899,22-02-2009
14921,20-06-2011
14937,22-12-2011
14953,11-03-2011
14965,15-04-2010
14971,30-10-2011
14972,08-07-2009
14986,18-03-2010
14988,24-01-2009
14990,05-10-2010
14998,13-10-2011
15015,02-12-2009
15032,29-07-2011
15035,02-06-2008
15043,14-06-2009
15044,30-08-2011
15047,10-03-2012
15052,05-01-2012
15063,03-06-2008
15066,19-03-2010
15071,10-07-2010
15113,28-11-2011
15128,11-04-2008
15135,17-09-2010
15138,14-08-2009
15141,26-06-2011
15158,26-01-2012
15162,13-10-2008
15179,23-02-2008
15183,22-11-2010
15229,04-06-2009
15237,09-09-2009
15244,22-07-2010
15257,18-02-2009
15264,21-07-2011
15272,05-09-2010
15273,21-07-2008
15280,26-01-2009
15281,11-07-2011
15283,02-04-2011
15288,03-08-2012
15289,09-05-2008
15290,04-08-2010
15291,07-04-2009
15294,12-05-2011
15296,24-10-2008
15299,13-03-2012
15301,03-08-2012
15304,26-10-2011
15307,15-06-2009
15311,06-11-2008
15313,24-02-2012
15316,22-11-2010
15321,19-02-2009
15323,02-08-2011
15327,19-03-2011
15329,21-05-2008
15333,21-03-2012
15343,25-10-2010
15354,04-11-2010
15377,22-11-2011
15378,09-11-2009
15391,06-09-2008
15413,08-09-2009
15416,06-01-2010
15421,12-07-2010
15424,03-08-2012
15426,04-05-2010
15431,28-06-2011
15432,28-09-2008
15451,20-07-2009
15514,05-11-2010
15519,02-03-2012
15522,04-01-2011
15528,15-04-2008
15546,18-05-2011
15551,04-06-2010
15573,16-12-2008
15575,30-08-2011
15612,14-03-2009
15634,04-06-2008
15638,25-03-2011
15644,06-08-2011
15645,09-12-2010
15662,01-09-2009
15669,07-02-2012
15678,27-02-2008
15693,27-12-2008
15697,04-09-2010
15704,05-11-2010
15726,03-02-2011
15741,16-11-2009
15766,26-07-2012
15770,23-09-2011
15786,01-06-2010
15814,29-07-2010
15838,03-08-2012
15843,05-10-2011
15859,11-08-2008
15878,03-08-2010
15894,05-05-2011
15903,16-01-2009
15907,25-04-2009
15919,24-03-2010
15950,14-03-2011
15989,09-09-2010
15996,28-11-2009
16040,29-02-2008
16042,22-02-2008
16045,25-09-2010
16056,21-12-2011
16067,26-12-2009
16104,25-03-2009
16137,03-12-2009
16138,28-01-2010
16139,10-10-2010
16140,21-10-2008
16162,16-08-2011
16217,26-09-2008
16220,15-03-2010
16225,17-08-2009
16228,23-12-2008
16235,21-04-2011
16239,18-02-2009
16241,02-08-2012
16244,19-07-2011
16246,19-12-2010
16249,25-10-2008
16290,31-12-2008
16323,30-01-2011
16330,03-10-2011
16337,26-06-2009
16356,05-11-2009
16372,01-02-2008
16373,10-03-2012
16393,26-01-2011
16403,10-02-2009
16417,05-01-2011
16422,30-12-2008
16437,23-12-2010
16442,22-07-2009
16476,30-03-2012
16493,05-10-2010
16494,07-01-2009
16495,19-05-2008
16502,28-07-2011
16525,26-04-2008
16529,06-07-2010
16541,27-11-2010
16557,01-08-2009
16581,27-07-2012
16597,13-07-2011
16612,09-10-2008
16613,10-12-2010
16621,21-11-2008
16623,10-04-2011
16642,22-09-2008
16644,17-01-2012
16702,17-05-2011
16751,25-03-2010
16766,25-02-2008
16788,11-03-2010
16814,19-08-2009
16903,20-07-2010
16906,01-11-2008
16907,24-02-2010
16910,20-01-2010
16913,11-10-2011
16916,09-03-2008
16918,18-02-2009
16924,01-09-2011
16925,07-10-2011
16928,08-06-2010
16941,11-04-2008
16952,09-10-2008
16969,22-06-2012
16980,24-01-2012
16992,13-11-2011
16994,01-07-2010
16999,29-06-2012
17007,27-03-2009
17013,08-03-2010
17015,31-12-2010
17019,29-04-2009
17055,10-06-2009
17062,04-02-2010
17073,26-11-2009
17084,27-07-2008
17102,10-10-2010
17112,28-03-2009
17114,11-09-2009
17140,02-07-2012
17141,06-10-2008
17212,19-01-2011
17224,01-02-2010
17227,02-12-2010
17241,21-10-2008
17242,21-12-2008
17254,24-04-2011
17257,10-06-2011
17267,21-12-2010
17276,05-05-2014
17280,12-12-2008
17283,01-04-2009
17358,14-07-2008
17364,13-07-2010
17381,12-08-2011
17385,11-04-2009
17386,03-12-2008
17388,03-04-2008
17396,14-06-2010
17397,18-08-2010
17399,09-10-2008
17409,09-11-2008
17410,30-06-2009
17413,06-11-2010
17426,08-01-2009
17435,06-03-2008
17447,08-07-2010
17452,04-08-2009
17456,23-06-2008
17482,16-12-2008
17486,12-05-2009
17489,18-03-2010
17519,04-04-2009
17530,05-10-2009
17580,12-07-2009
17607,07-02-2011
17642,03-02-2008
17647,01-08-2011
17656,17-02-2009
17662,22-07-2009
17666,29-12-2010
17670,02-10-2009
17679,31-05-2008
17686,18-04-2008
17702,03-08-2010
17742,08-05-2009
17754,10-01-2009
17760,01-02-2009
17762,22-06-2008
17768,14-06-2009
17773,24-04-2008
17776,30-01-2009
17816,30-06-2008
17839,09-10-2008
17845,19-12-2008
17846,07-12-2008
17869,13-05-2010
17882,12-05-2008
17883,11-06-2009
17888,25-02-2008
17895,15-04-2009
17898,14-02-2008
17903,06-09-2009
17939,21-05-2010
17963,10-09-2009
17969,22-07-2009
17978,21-11-2008
17979,01-10-2008
17982,24-08-2008
17990,28-02-2008
18000,07-04-2008
18024,28-03-2009
18037,02-11-2008
18054,04-03-2008
18057,11-05-2008
18081,21-04-2009
18082,04-07-2008
18083,04-02-2010
18104,06-06-2009
18105,21-04-2010
18117,20-03-2009
18128,05-10-2010
18174,18-02-2009
18191,22-09-2008
18199,17-04-2009
18226,20-06-2010
18265,15-06-2008
18270,23-03-2009
18310,29-07-2010
18326,09-02-2009
18334,23-04-2010
18335,02-06-2008
18343,08-09-2009
18350,01-09-2010
18354,09-04-2008
18373,22-08-2009
18392,13-05-2008
18393,03-09-2010
18399,11-02-2011
18406,11-01-2010
18413,27-10-2010
18446,21-08-2008
18458,16-12-2008
18473,04-10-2010
18474,31-10-2008
18492,11-12-2009
18496,25-09-2010
18508,26-02-2010
18522,27-08-2010
18548,30-12-2009
18553,28-12-2010
18565,03-10-2009
18567,27-02-2008
18569,07-06-2011
18587,28-04-2011
18640,13-10-2010
18646,25-07-2011
18679,11-01-2011
18691,07-11-2010
18692,26-10-2010
18695,15-04-2009
18723,11-04-2008
18740,17-09-2010
18741,29-05-2010
18751,30-06-2011
18752,09-07-2009
18760,18-02-2008
18775,15-10-2010
18777,27-11-2011
18780,02-11-2011
18800,12-07-2011
18814,09-11-2011
18844,25-04-2010
18852,01-06-2010
18853,23-02-2010
18860,03-09-2009
18886,30-06-2011
18893,30-06-2009
18923,15-08-2011
18942,05-01-2012
18947,15-06-2011
18961,02-11-2009
18962,20-09-2010
18992,26-08-2008
19011,28-09-2011
19018,16-06-2010
19025,06-04-2008
19029,09-03-2009
19033,30-12-2009
19041,10-12-2008
19043,08-10-2011
19047,03-12-2009
19049,08-04-2011
19052,05-10-2010
19057,28-05-2009
19070,13-10-2010
19078,09-09-2009
19088,14-09-2009
19096,30-01-2012
19121,20-08-2011
19137,23-12-2009
19144,26-07-2010
19150,17-02-2010
19157,17-06-2009
19161,04-07-2009
19163,28-04-2010
19168,13-03-2008
19175,19-06-2008
19187,22-01-2009
19199,22-12-2008
19219,06-04-2009
19223,04-07-2012
19232,05-10-2010
19236,19-02-2011
19250,11-09-2009
19254,03-12-2010
19255,17-03-2011
19332,10-09-2011
19333,27-01-2012
19335,13-06-2010
19336,27-04-2012
19398,31-12-2009
19425,14-06-2010
19454,23-11-2010
19463,06-05-2011
19494,21-05-2010
19532,21-12-2010
19571,02-01-2009
19574,23-06-2009
19581,16-06-2010
19589,17-11-2010
19596,08-12-2010
19598,10-05-2011
19604,03-10-2011
19619,26-10-2009
19629,05-05-2009
19637,09-03-2009
19638,12-08-2010
19648,29-03-2011
19650,26-04-2011
19680,24-07-2012
19691,04-01-2010
19714,22-08-2008
19745,14-11-2009
19767,17-07-2008
19784,03-03-2011
19796,05-11-2010
19805,05-01-2009
19807,15-03-2011
19825,05-07-2009
19900,20-12-2010
19920,21-07-2010
19932,29-12-2008
19942,13-10-2010
20000,15-06-2010
20013,15-12-2011
20016,18-05-2008
20021,20-01-2011
20038,11-05-2011
20040,27-12-2009
20042,14-07-2009
20046,27-02-2008
20055,25-11-2009
20065,29-09-2010
20072,15-09-2011
20127,12-11-2008
20147,16-07-2011
20149,02-03-2010
20153,11-01-2010
20165,09-12-2009
20179,28-05-2010
20180,26-03-2009
20190,21-05-2008
20191,15-08-2008
20197,11-10-2009
20211,26-03-2011
20217,17-11-2010
20226,07-10-2010
20229,29-01-2012
20253,10-06-2011
20264,17-03-2010
20297,10-07-2010
20313,06-06-2011
20317,11-03-2010
20329,14-09-2010
20366,09-01-2010
20394,08-05-2009
20395,04-12-2011
20412,20-04-2010
20418,21-02-2011
20438,18-06-2009
20449,11-05-2011
20453,11-01-2010
20460,14-05-2010
20463,26-12-2010
20479,09-04-2008
20498,16-04-2008
20540,06-02-2010
20575,09-02-2010
20595,22-10-2009
20607,23-07-2009
20644,20-03-2008
20648,03-04-2008
20651,08-04-2008
20657,15-04-2008
20693,30-03-2010
20751,06-08-2009
20776,06-11-2010
20784,19-05-2009
20801,04-06-2009
20811,25-02-2009
20873,13-01-2011
20895,29-05-2010
20901,09-12-2008
20913,26-06-2012
20915,02-08-2012
20923,07-02-2011
20929,23-11-2010
20933,20-02-2011
20936,01-01-2009
20948,17-11-2008
20969,27-05-2010
20972,29-11-2010
20973,05-06-2010
20982,15-07-2010
20993,01-01-2012
20995,07-04-2012
21018,26-03-2009
21040,07-03-2010
21070,16-03-2011
21075,19-12-2008
21076,23-01-2011
21114,24-12-2008
21115,12-10-2011
21133,05-04-2011
21164,27-01-2010
21180,03-09-2008
21191,25-09-2009
21194,08-12-2010
21205,22-02-2011
21284,07-02-2010
21296,13-01-2009
21310,14-06-2009
21313,27-12-2011
21373,05-06-2010
21374,26-01-2012
21399,03-04-2010
21430,30-06-2009
21441,27-08-2009
21479,02-04-2011
21480,27-04-2009
21483,26-04-2011
21494,12-03-2009
21496,09-09-2009
21497,29-02-2008
21503,06-01-2012
21511,25-10-2009
21521,20-11-2009
21525,12-11-2012
21530,09-06-2009
21531,21-06-2011
21532,09-03-2009
21533,03-04-2011
21538,03-03-2009
21550,13-08-2009
21575,27-12-2010
21576,12-10-2008
21578,10-03-2012
21599,10-09-2010
21605,11-08-2010
21610,14-12-2008
21630,08-04-2008
21653,28-02-2010
21658,23-07-2011
21677,17-09-2008
21688,22-08-2011
21694,28-02-2011
21702,25-10-2011
21707,04-05-2009
21711,13-03-2010
21712,10-02-2010
21717,04-08-2010
21775,30-04-2009
21776,22-11-2009
21784,14-06-2010
21789,18-09-2010
21810,20-07-2010
21811,12-05-2011
21829,19-08-2008
21832,22-06-2011
21833,27-02-2012
21849,18-09-2008
21852,01-04-2010
21859,02-05-2009
21870,25-10-2008
21879,16-08-2011
21882,18-06-2010
21886,13-03-2010
21890,09-03-2009
21912,26-01-2009
21950,15-04-2011
21972,03-02-2011
22049,05-03-2010
22051,29-06-2010
22063,15-05-2012
22069,09-08-2010
22099,11-06-2008
22116,02-11-2010
22126,30-10-2009
22145,01-07-2008
22152,19-12-2008
22163,07-12-2011
22215,05-08-2009
22217,11-10-2008
22225,18-12-2008
22231,07-03-2011
22237,14-05-2010
22238,28-09-2009
22249,03-01-2012
22250,21-04-2008
22251,15-09-2010
22258,18-12-2010
22274,26-06-2010
22284,13-06-2011
22290,02-05-2012
22301,03-06-2012
22318,09-08-2010
22378,01-12-2008
22381,26-01-2010
22387,02-07-2012
22392,09-04-2008
22393,10-04-2008
22413,31-03-2009
22431,12-03-2009
22442,16-06-2009
22461,05-12-2010
22464,26-11-2008
22490,23-11-2009
22517,14-06-2011
22519,07-11-2011
22537,11-05-2008
22566,04-12-2009
22589,27-10-2009
22590,30-12-2009
22599,03-02-2010
22619,27-05-2010
22636,20-05-2010
22661,06-12-2008
22663,07-11-2010
22677,08-04-2009
22691,27-09-2009
22726,09-04-2010
22728,19-12-2010
22762,19-01-2012
22792,04-12-2010
22801,19-05-2009
22820,25-02-2008
22828,16-01-2009
22864,12-06-2012
22886,10-03-2009
22890,19-01-2009
22909,11-10-2008
22919,18-12-2008
22922,19-12-2008
22930,10-09-2008
22946,27-11-2011
22952,21-09-2011
22954,24-10-2011
22967,30-09-2009
22992,20-05-2010
23014,06-03-2009
23024,09-04-2008
23042,20-07-2008
23043,22-02-2011
23050,07-03-2011
23070,09-10-2010
23083,25-02-2011
23146,16-04-2008
23147,23-09-2010
23148,16-12-2008
23152,28-12-2010
23155,28-11-2011
23156,25-02-2009
23161,29-01-2011
23169,11-01-2012
23170,19-07-2011
23210,09-05-2011
23219,07-02-2009
23221,10-01-2009
23223,19-02-2010
23233,08-02-2011
23234,02-08-2012
23236,04-03-2009
23251,20-10-2011
23272,15-08-2010
23282,20-01-2012
23300,27-07-2010
23320,02-11-2010
23328,22-03-2010
23331,23-02-2011
23333,07-03-2011
23345,11-07-2008
23348,18-11-2008
23350,16-12-2009
23353,19-02-2008
23356,10-04-2009
23358,16-04-2008
23361,24-02-2011
23366,07-06-2010
23375,07-04-2008
23381,27-04-2009
23386,09-06-2011
23410,21-03-2012
23419,31-10-2010
23421,07-05-2011
23430,23-05-2012
23441,24-05-2010
23444,13-06-2009
23449,10-03-2008
23454,20-02-2010
23512,27-10-2009
23514,04-02-2011
23518,05-03-2008
23524,06-03-2008
23537,13-11-2011
23545,24-06-2009
23552,27-06-2011
23556,10-10-2008
23559,17-11-2010
23567,28-09-2010
23573,27-06-2009
23610,12-01-2011
23612,16-04-2010
23631,29-10-2009
23635,05-09-2011
23645,22-07-2011
23647,19-09-2010
23661,23-12-2010
23676,29-09-2011
23680,22-03-2011
23693,30-03-2010
23695,18-07-2010
23710,11-04-2012
23747,08-07-2014
23753,16-04-2010
23765,12-04-2011
23769,28-05-2009
23776,26-09-2009
23784,16-06-2010
23789,07-09-2008
23804,20-12-2010
23806,17-01-2009
23817,24-10-2009
23819,14-01-2009
23821,19-05-2010
23823,29-02-2008
23825,01-11-2008
23827,12-12-2010
23879,15-11-2010
23918,18-03-2010
23924,06-05-2011
23935,02-01-2010
23948,11-01-2012
23952,06-05-2011
23953,12-03-2010
23956,21-07-2009
23966,19-09-2011
23995,22-02-2010
23996,26-08-2010
23997,22-11-2010
24003,03-12-2008
24017,03-03-2008
24029,13-06-2008
24047,24-05-2010
24054,05-06-2009
24056,14-12-2009
24064,01-06-2011
24069,05-06-2011
24072,02-04-2012
24086,15-05-2008
24106,27-02-2011
24125,02-11-2010
24128,28-07-2008
24144,09-04-2011
24183,23-03-2011
24185,05-08-2009
24198,27-10-2010
24208,27-08-2009
24231,07-05-2010
24251,02-02-2011
24252,02-02-2011
24303,31-07-2008
24321,09-03-2009
24335,16-11-2008
24346,24-09-2010
24366,10-02-2009
24377,03-12-2008
24397,16-03-2011
24405,09-04-2008
24427,22-06-2009
24450,26-10-2009
24538,13-08-2008
24548,16-08-2012
24566,15-12-2010
24573,24-02-2008
24593,08-02-2011
24609,26-03-2010
24620,10-07-2010
24630,17-06-2011
24669,26-01-2012
24684,24-10-2008
24692,26-04-2010
24751,13-04-2008
24752,17-07-2009
24757,18-05-2012
24768,09-09-2008
24771,27-02-2008
24773,14-07-2008
24781,06-03-2009
24797,05-03-2011
24803,05-12-2010
24818,24-02-2009
24857,04-09-2009
24915,23-01-2011
24963,13-09-2010
25020,20-06-2010
25151,13-05-2009
25154,27-04-2009
25165,19-03-2011
25170,11-06-2010
25187,23-05-2009
25193,26-04-2008
25215,17-01-2011
25218,05-10-2009
25224,06-08-2010
25227,24-10-2008
25233,07-04-2010
25234,03-09-2009
25242,26-02-2008
25253,08-02-2008
25258,04-01-2009
25260,17-03-2011
25267,07-07-2010
25269,11-06-2009
25272,04-03-2011
25273,05-07-2010
25284,27-03-2008
25289,05-11-2010
25290,01-10-2008
25291,24-08-2010
25301,30-10-2009
25305,07-04-2011
25307,07-03-2010
25313,19-03-2009
25314,21-04-2010
25322,20-06-2010
25324,06-08-2011
25332,08-06-2011
25337,17-03-2011
25340,28-05-2010
25346,03-05-2010
25347,29-04-2009
25348,04-10-2010
25349,02-12-2008
25351,19-07-2010
25354,23-02-2009
25355,09-02-2011
25356,29-02-2012
25362,13-09-2009
25366,01-02-2012
25367,23-12-2009
25375,08-02-2010
25385,27-10-2010
25388,04-07-2010
25395,28-04-2009
25400,23-12-2009
25401,09-12-2009
25414,06-03-2011
25415,21-05-2010
25416,12-03-2011
25425,05-09-2011
25428,11-10-2009
25429,23-02-2008
25437,11-04-2008
25465,07-06-2012
25474,14-12-2010
25475,09-11-2009
25497,19-10-2010
25500,07-09-2009
25510,31-07-2008
25527,05-08-2008
25540,28-07-2011
25563,13-01-2011
25564,11-05-2011
25628,19-06-2009
25649,13-01-2011
25655,16-09-2009
25677,14-11-2008
25683,19-06-2012
25698,21-02-2011
25707,23-11-2008
25711,13-01-2012
25730,05-11-2011
25732,15-07-2012
25751,11-08-2008
25768,07-04-2010
25771,18-03-2010
25774,20-11-2010
25789,21-02-2008
25790,21-09-2010
25832,19-10-2009
25853,30-01-2010
25865,10-04-2008
25871,02-08-2010
25876,25-12-2009
25877,13-05-2009
25891,18-01-2011
25897,03-08-2012
25937,22-02-2012
25952,06-05-2012
25965,16-07-2012
25989,11-02-2012
25997,11-03-2013
25999,14-06-2008
26012,27-02-2008
26022,10-04-2008
26024,13-12-2011
26077,28-08-2009
26090,17-05-2009
26119,28-05-2010
26122,16-12-2008
26128,03-08-2009
26133,17-08-2010
26147,08-07-2011
26149,26-03-2011
26160,23-06-2008
26169,11-03-2011
26174,16-06-2011
26180,27-01-2012
26193,10-07-2011
26199,24-03-2009
26204,30-08-2010
26210,16-10-2010
26221,13-08-2010
26260,16-12-2008
26262,30-05-2012
26264,14-09-2009
26266,28-03-2009
26271,30-12-2008
26277,08-12-2011
26288,06-08-2009
26289,23-12-2009
26297,09-10-2011
26303,17-10-2011
26306,17-04-2012
26315,18-05-2010
26339,17-07-2012
26344,23-10-2008
26351,05-11-2011
26356,02-07-2010
26358,22-12-2008
26365,09-01-2010
26382,12-04-2011
26384,07-10-2008
26387,13-02-2009
26426,22-11-2011
26433,06-04-2008
26439,22-10-2011
26458,06-05-2008
26477,02-03-2012
26483,25-11-2009
26503,02-06-2011
26514,16-11-2010
26515,09-02-2011
26518,28-07-2012
26519,27-04-2010
26520,17-07-2011
26527,06-12-2010
26528,25-02-2012
26530,24-04-2009
26531,11-12-2008
26533,08-11-2010
26534,08-01-2009
26535,18-09-2008
26538,27-02-2009
26583,16-02-2012
26614,15-06-2011
26616,04-11-2009
26618,30-11-2009
26631,24-09-2009
26637,26-08-2008
26660,07-06-2012
26668,16-06-2008
26677,14-09-2010
26678,11-12-2008
26679,15-09-2009
26686,11-05-2011
26688,27-07-2010
26692,03-10-2010
26693,02-08-2011
26710,12-06-2010
26722,17-02-2011
26764,26-03-2010
26775,27-04-2009
26787,12-05-2009
26849,30-12-2009
26863,13-03-2011
26874,16-09-2010
26901,31-05-2011
26941,07-04-2008
27004,01-02-2010
27017,03-02-2009
27020,16-01-2011
27021,25-06-2009
27050,26-01-2010
27055,15-01-2010
27059,23-07-2011
27077,19-02-2011
27088,17-04-2010
27091,20-07-2011
27094,06-09-2010
27097,02-11-2010
27105,10-11-2010
27138,20-07-2012
27166,24-01-2010
27202,21-05-2011
27222,06-03-2011
27229,26-10-2011
27232,14-03-2008
27239,30-10-2009
27259,31-10-2008
27334,10-05-2008
27345,30-01-2009
27354,30-09-2009
27399,12-04-2008
27435,18-01-2010
27436,22-04-2009
27449,13-11-2008
27507,01-04-2008
27517,22-04-2008
27519,26-01-2009
27528,20-10-2009
27530,27-03-2011
27531,21-08-2009
27544,12-03-2008
27549,21-02-2012
27551,27-07-2011
27553,01-08-2008
27557,30-08-2008
27559,19-09-2008
27564,06-04-2008
27568,02-02-2010
27585,09-07-2010
27587,07-02-2011
27597,22-07-2011
27627,21-09-2011
27628,07-03-2010
27649,02-10-2010
27661,27-03-2011
27677,07-12-2010
27679,12-01-2011
27684,24-11-2009
27685,03-04-2010
27697,10-02-2010
27699,25-07-2011
27708,03-08-2012
27714,25-04-2010
27743,01-10-2008
27767,13-05-2009
27781,26-11-2010
27788,17-05-2008
27823,30-03-2011
27838,22-02-2010
27843,05-05-2008
27846,12-05-2011
27849,04-10-2010
27869,06-06-2012
27888,12-02-2009
27889,12-08-2011
27892,28-04-2009
27896,03-07-2010
27897,22-10-2010
27899,29-08-2008
27915,16-05-2011
27916,25-11-2009
27923,24-09-2009
27938,02-06-2012
27949,06-02-2011
27951,07-07-2009
27958,23-12-2010
27964,09-05-2011
27976,27-05-2009
27990,23-11-2010
27991,11-07-2008
28015,04-12-2008
28033,18-12-2009
28053,03-10-2008
28067,07-04-2011
28074,29-02-2008
28081,06-01-2012
28116,15-11-2011
28117,27-02-2008
28137,09-10-2009
28141,10-03-2011
28152,16-09-2010
28178,24-08-2010
28179,18-04-2010
28183,01-04-2010
28191,11-04-2009
28192,09-04-2008
28195,25-03-2008
28204,15-07-2009
28213,06-11-2008
28221,03-01-2010
28250,25-10-2011
28261,04-07-2011
28273,07-06-2012
28274,31-01-2009
28294,17-04-2011
28298,04-06-2010
28309,13-09-2008
28328,02-02-2008
28336,21-01-2010
28375,28-06-2009
28383,16-04-2009
28424,11-05-2011
28438,19-06-2009
28441,11-06-2012
28452,02-04-2009
28494,25-05-2009
28514,12-01-2010
28536,15-10-2009
28538,26-03-2010
28557,15-12-2009
28560,08-04-2009
28564,16-03-2011
28578,13-11-2010
28589,25-08-2010
28602,10-01-2011
28603,25-09-2010
28616,27-04-2010
28620,29-09-2010
28650,17-10-2009
28653,06-12-2010
28662,13-05-2009
28674,26-08-2008
28690,04-10-2009
28699,15-10-2010
28719,25-04-2010
28728,07-11-2008
28749,23-04-2009
28763,29-11-2010
28780,26-10-2010
28784,15-09-2010
28805,12-03-2009
28809,21-04-2010
28812,28-07-2009
28828,14-03-2011
28831,05-07-2010
28845,14-04-2010
28893,27-02-2008
28929,09-03-2011
28943,11-09-2010
28956,10-09-2010
28983,14-06-2010
29012,20-05-2009
29033,17-05-2010
29038,08-05-2010
29048,02-07-2009
29055,18-05-2009
29078,27-02-2008
29091,16-03-2011
29120,02-07-2009
29132,07-10-2009
29151,27-08-2011
29154,27-07-2012
29166,23-02-2008
29173,31-12-2009
29194,31-01-2010
29222,31-07-2012
29232,26-10-2010
29233,06-03-2010
29240,31-05-2010
29244,08-10-2008
29256,17-09-2011
29274,21-02-2010
29309,12-10-2010
29360,21-09-2008
29434,10-06-2008
29435,01-01-2009
29453,20-10-2010
29463,06-11-2008
29482,11-11-2008
